Id,Cluster,Segment,PC1,PC2,PC3
10380,1,Budget family browsers,-2.4066987894617147,-0.8948423647250304,-0.5908463516565916
7037,1,Budget family browsers,-0.8637715240835073,-0.2602387514196122,-0.7451268325279983
11096,3,Deal-oriented wine shoppers,-0.13473004280008558,-0.38548701273933766,1.5417289477937484
6374,3,Deal-oriented wine shoppers,-1.4302323304695015,1.8030529849138235,0.12491644020535947
5552,3,Deal-oriented wine shoppers,-1.1839728823966997,1.395872021813796,-0.5319996835686245
2245,1,Budget family browsers,-2.06537777598174,0.34543104862507473,0.304138511828045
6200,2,Affluent omnichannel loyalists,3.0943316766913607,0.3437539677509405,-0.10133118264334125
9904,2,Affluent omnichannel loyalists,3.648611656248705,1.416876391423146,-0.9643857773678034
10031,1,Budget family browsers,-2.965394602884246,1.1968509162477792,-0.5517457816577337
6642,1,Budget family browsers,-2.80183928013572,0.5554567186728232,-0.79490755978854
10882,3,Deal-oriented wine shoppers,1.582025392582456,0.3897751703980762,-0.2958918659004259
5636,1,Budget family browsers,-1.7294479196181654,-0.6634495999914949,-0.31182585519906775
8692,1,Budget family browsers,-1.864392886797852,1.7050897125371804,-0.6491022352695119
8091,2,Affluent omnichannel loyalists,2.516524794620596,-0.2892335146051322,-0.3683666459385017
8080,1,Budget family browsers,-2.03451961168744,-1.8464330728469767,0.7817713920045666
8370,2,Affluent omnichannel loyalists,3.63964982349059,-0.28688393166912896,-1.3356922679707723
4550,1,Budget family browsers,-1.9241493759376074,-0.5519109082245064,1.4520684610990906
3381,1,Budget family browsers,-2.151165170816048,0.06423432002843966,0.7312088086599234
10556,3,Deal-oriented wine shoppers,-0.6482790326557009,1.4040321934665327,0.527436754530987
9467,1,Budget family browsers,-2.5615468388632623,-1.4780429614263484,-0.09980026440697917
2891,3,Deal-oriented wine shoppers,1.7088437263539695,1.6154541106004523,0.2853340630239438
5011,3,Deal-oriented wine shoppers,1.7088437263539695,1.6154541106004523,0.2853340630239438
8140,1,Budget family browsers,-2.0196517784694543,-0.8830667548831792,-0.5344092231227078
11039,3,Deal-oriented wine shoppers,-0.0762128064884474,0.18820724913192238,0.3334944945259332
78,1,Budget family browsers,-2.8822536103251406,-1.2871803540919733,-0.5447401903023098
5517,1,Budget family browsers,-2.8822536103251406,-1.2871803540919733,-0.5447401903023098
5290,1,Budget family browsers,-1.9538654077213293,1.7932041176452258,-0.3380613124574419
4128,3,Deal-oriented wine shoppers,0.7802861609195391,1.4319997234334634,0.7039653997259911
8534,3,Deal-oriented wine shoppers,1.8682077791495624,2.635176909822687,1.8663989756708859
9592,1,Budget family browsers,-2.8973124032723576,-0.807650088471738,-0.7798547749860656
8957,3,Deal-oriented wine shoppers,1.5193137409017734,2.3915064928437464,-2.4038636758303737
9308,2,Affluent omnichannel loyalists,2.3090225409000498,-1.8739923344802427,-0.03630035361459415
544,2,Affluent omnichannel loyalists,2.3090225409000498,-1.8739923344802427,-0.03630035361459415
5989,2,Affluent omnichannel loyalists,3.5599763761253405,1.1469680313963109,-0.7517288692786431
635,3,Deal-oriented wine shoppers,-0.7582859287927337,3.666838507458425,-0.9887956627180848
6673,1,Budget family browsers,-1.901717018519459,-0.9016928792531079,-0.3967169132992079
1710,1,Budget family browsers,-2.004343427564581,1.4911506401516945,-1.9832417795970811
523,1,Budget family browsers,-2.0887509520604413,-1.4082166993857548,-0.0497977949333189
8977,1,Budget family browsers,-2.1663599807580822,-1.8469854581951672,0.6219366175853026
9736,1,Budget family browsers,-2.4834382774019725,0.5904738679889154,-0.0834178791279947
1544,2,Affluent omnichannel loyalists,4.410304663960647,-1.4893136281723225,-0.6902999240559099
6575,3,Deal-oriented wine shoppers,-0.2964554486317875,3.3495533755210256,-1.8433968317492717
6147,1,Budget family browsers,-2.832584893992437,-1.5680203592331772,-0.3584240709410339
6354,1,Budget family browsers,-2.995254384361584,-1.0092133735082582,-0.8943644650384183
4769,3,Deal-oriented wine shoppers,-1.0482675032626094,2.9211405201606238,-0.23415005924169355
7540,3,Deal-oriented wine shoppers,-0.28146234681526683,-0.2613164999167506,1.7177805253004432
5247,1,Budget family browsers,-2.2892415853574355,-0.3710214389381004,0.8832144136274622
5987,1,Budget family browsers,-2.65258272405715,-1.2932501053738628,-0.46436148011201345
9960,1,Budget family browsers,-2.869735083858122,-1.4496605774705942,-0.3948498639364264
10972,2,Affluent omnichannel loyalists,1.4998085629876727,-1.191161087685888,1.1107985122433077
1399,2,Affluent omnichannel loyalists,5.3316435711272,-1.8324210008220043,-1.944390542989269
2698,3,Deal-oriented wine shoppers,-0.50589653610635,1.1047660076091113,0.7834100503312987
6340,1,Budget family browsers,-2.624660440348965,-1.16861630889117,-0.3444633059587629
4107,3,Deal-oriented wine shoppers,-0.21076843824688815,1.3029241245967778,1.719909164896451
10906,3,Deal-oriented wine shoppers,-0.21076843824688815,1.3029241245967778,1.719909164896451
2557,1,Budget family browsers,-2.3696214919548737,-1.7424224591704116,0.08666801686316083
8786,3,Deal-oriented wine shoppers,-0.2513187491956332,1.7005474782602803,0.7349957295967504
7187,3,Deal-oriented wine shoppers,1.2605101045508904,1.4536209749578293,-1.1428783658013315
6119,1,Budget family browsers,-2.7397985969182743,-0.5653734345636445,0.6520621157425307
2980,1,Budget family browsers,-3.1825091292772028,0.8297393454991255,-0.5157625617695377
3850,1,Budget family browsers,-2.3292612710655316,-0.5479582651791078,0.8828232191764431
1077,2,Affluent omnichannel loyalists,3.150557694933297,-1.8838383002040142,-2.2121227643793544
9733,1,Budget family browsers,-2.3959087588334027,-1.5282820360205254,-0.5704786773065649
8462,1,Budget family browsers,-2.3959087588334027,-1.5282820360205254,-0.5704786773065649
4764,1,Budget family browsers,-1.906018649080199,0.7343829988657538,-0.32445442882006453
2223,3,Deal-oriented wine shoppers,3.561111830704826,3.5118833517438186,-1.1623993517269926
7788,1,Budget family browsers,-2.535281943016541,-1.9808625280367538,0.3388735507146741
5827,1,Budget family browsers,-2.2875909654982993,0.5811937296350234,0.2513868739595265
2958,1,Budget family browsers,-2.574027760256322,-0.9670680824429233,-0.9085098590880866
4954,1,Budget family browsers,-1.2545118852924844,1.3656216867782687,-0.45614231708439706
3139,2,Affluent omnichannel loyalists,4.731154675048819,-1.1480344410958905,-0.8557434684364461
9952,2,Affluent omnichannel loyalists,2.191782698215551,-1.6581182930306555,1.291995080736117
8180,1,Budget family browsers,-1.2708730970459259,1.120244158224965,0.42096652336777957
3276,1,Budget family browsers,-2.29441920558419,-1.0790850344295224,-0.49452820313906143
4994,2,Affluent omnichannel loyalists,3.83409612899158,-0.06979551591831945,0.511443897267357
3598,3,Deal-oriented wine shoppers,0.7025924544262103,1.2817733037537684,1.2969579600571586
945,1,Budget family browsers,-1.8539391491933537,0.3329443828842286,0.8791930334408219
5048,1,Budget family browsers,-2.596684976806984,-0.9826717820612415,-1.4202549587270028
6214,1,Budget family browsers,-2.132774578265571,-1.317970942762043,-0.21801558134974497
6230,1,Budget family browsers,-2.1807274209470364,1.5787337412505942,-0.35322166704111796
2968,2,Affluent omnichannel loyalists,1.9754872510297874,-0.29648924874328736,-0.8101214561827431
8800,2,Affluent omnichannel loyalists,1.9754872510297874,-0.29648924874328736,-0.8101214561827431
1907,3,Deal-oriented wine shoppers,2.2021842847730624,2.4755116809427866,-0.30758736281000454
10478,3,Deal-oriented wine shoppers,-0.8488242564207709,3.0528219722373207,-0.6274716696124916
4188,3,Deal-oriented wine shoppers,-1.061307489335707,1.2973035514650502,0.03520637464391207
8720,2,Affluent omnichannel loyalists,1.085707881688717,-3.56554676338147,1.4302208917627983
2225,2,Affluent omnichannel loyalists,5.069342797756456,-1.3333695182494707,-1.2083906164531397
4790,3,Deal-oriented wine shoppers,1.0497592390175006,-0.18485310866608573,2.295540344297352
1131,1,Budget family browsers,-1.323394026698408,-0.5220885209338116,1.966713257817171
202,2,Affluent omnichannel loyalists,4.600139798381237,-2.56604779380034,-1.1461269559522538
9589,2,Affluent omnichannel loyalists,4.600139798381237,-2.56604779380034,-1.1461269559522538
3900,3,Deal-oriented wine shoppers,0.8399312498325981,1.5043165884620378,1.3805841484668366
9958,3,Deal-oriented wine shoppers,0.8399312498325981,1.5043165884620378,1.3805841484668366
8955,1,Budget family browsers,-2.007515408354011,0.33547157221904794,2.2269374746006525
10033,1,Budget family browsers,-2.5196643508218823,-1.4907264770906483,-0.2238178056377118
5751,1,Budget family browsers,-2.5196643508218823,-1.4907264770906483,-0.2238178056377118
3308,1,Budget family browsers,-2.0342805005571614,0.08368275443973806,0.3895324840854068
7297,1,Budget family browsers,-2.7305810572943443,-0.22157158867579854,-1.2672618978745946
8008,1,Budget family browsers,-2.136629128167205,-1.188230530416871,-0.27218515664589327
1232,2,Affluent omnichannel loyalists,2.752290178703459,-0.9866639278165555,-0.00684706939789463
2345,2,Affluent omnichannel loyalists,2.752290178703459,-0.9866639278165555,-0.00684706939789463
1628,2,Affluent omnichannel loyalists,2.2031375550341026,-0.8249521565432326,-0.6375205963909713
5081,1,Budget family browsers,-2.5700110724819414,-0.2724290188068522,0.41879077400753345
839,1,Budget family browsers,-1.6781544298891162,-1.1348739394679705,0.036555942862288915
3706,1,Budget family browsers,-2.2987305874507253,-1.2445348997264747,-0.5932327207593694
5154,1,Budget family browsers,-2.3476762749400715,-1.3371518994268392,-0.14201332145182374
8584,2,Affluent omnichannel loyalists,3.4376419203524318,-2.17820345909704,0.4553767780827014
6583,2,Affluent omnichannel loyalists,2.6116845101585766,-0.7728062113215363,-0.006231200076710757
3433,2,Affluent omnichannel loyalists,2.6116845101585766,-0.7728062113215363,-0.006231200076710757
10486,2,Affluent omnichannel loyalists,2.9433217905378437,-1.2035685229009832,-0.30902699537534745
8687,3,Deal-oriented wine shoppers,0.958506524843742,0.2297150444691539,0.23825610243847672
7842,1,Budget family browsers,-2.6077182303873987,0.5454211468006661,-0.1201769428819297
3749,2,Affluent omnichannel loyalists,4.211468275014221,-1.170477935155683,-0.4030634068328682
1331,1,Budget family browsers,-2.3943601800647154,-0.9956473634570939,-0.5934499239657087
5995,3,Deal-oriented wine shoppers,-1.4649069054049948,2.4153856808772387,-0.983265826706797
8985,3,Deal-oriented wine shoppers,2.735796074758612,2.4980895442532827,-0.20242711641802028
2798,2,Affluent omnichannel loyalists,4.279190918535116,-0.5694435975472667,0.06074307789282484
7108,3,Deal-oriented wine shoppers,-0.9701479491612521,1.7288589298117365,-0.33581451113562055
2781,2,Affluent omnichannel loyalists,3.2139512622762405,-1.313418494550538,0.5353508923464172
3623,1,Budget family browsers,-2.5889598789145425,-0.38487605153592824,-0.9202658374304409
194,1,Budget family browsers,-2.4234951188152816,-0.49652091320060376,0.8265212764254519
10833,3,Deal-oriented wine shoppers,1.2052756094212909,2.2028805911765983,1.3631941829381136
2315,1,Budget family browsers,-1.0461769859906553,-0.7533186653222891,1.4827838290716144
6336,1,Budget family browsers,-2.5528596071110417,0.5228706008693296,0.07024298519701702
10738,1,Budget family browsers,-2.4121615519332553,-0.2138484200266815,0.6451019754552846
8286,1,Budget family browsers,-1.654928342438517,0.07620436249835248,1.3045832673574438
2166,1,Budget family browsers,-2.3066716592065877,-0.9143719726117899,1.1457858257145115
10691,1,Budget family browsers,-2.6624554123342516,-0.5392445753446116,0.4929818999330708
9739,1,Budget family browsers,-1.9203511718579456,0.10175713491159101,0.8438776654382772
1829,3,Deal-oriented wine shoppers,0.44951712000985655,2.2724370643798624,1.1170656758233326
6260,2,Affluent omnichannel loyalists,5.867713194711107,-0.9426437336217428,-0.5699004296322038
10448,3,Deal-oriented wine shoppers,-0.43081837132808315,1.4418149141732297,-0.02252267283611574
1343,3,Deal-oriented wine shoppers,-0.3308001406956081,2.62120800778764,-0.9074500684471111
4749,3,Deal-oriented wine shoppers,-0.3308001406956081,2.62120800778764,-0.9074500684471111
531,3,Deal-oriented wine shoppers,2.6311557748193963,4.395912552238924,-1.5124503644221043
6905,2,Affluent omnichannel loyalists,2.5268865640046703,-0.9310014296757617,0.780188852457886
1045,3,Deal-oriented wine shoppers,-0.868856434493092,0.583865513710324,0.7724754028153561
4012,3,Deal-oriented wine shoppers,1.0008327549335478,1.9876115539159223,0.8698256900886087
5529,3,Deal-oriented wine shoppers,-1.606852186819838,2.8188805288987653,-0.7906322337393721
4001,3,Deal-oriented wine shoppers,-1.606852186819838,2.8188805288987653,-0.7906322337393721
10420,1,Budget family browsers,-1.1599771051663532,0.17004094086713237,0.8379854256333806
7723,2,Affluent omnichannel loyalists,3.6437482685106852,-0.7031100400974056,-0.6270980805335912
2963,2,Affluent omnichannel loyalists,3.6437482685106852,-0.7031100400974056,-0.6270980805335912
10634,2,Affluent omnichannel loyalists,0.8141350986433469,-1.3445280861134399,0.4101377929805277
5180,1,Budget family browsers,-1.6067312057659147,0.5367370624836211,1.1264903781966251
6866,1,Budget family browsers,-2.4929898721088275,-0.6323475462939511,0.8107965537352093
1328,3,Deal-oriented wine shoppers,1.6142843393023851,0.712011173895146,0.2806661682769775
1139,2,Affluent omnichannel loyalists,2.753136456309562,-0.3413359300195167,1.2268582862007467
4961,1,Budget family browsers,-2.3140287645432456,-0.6269990867707311,-0.3351801494833105
5177,3,Deal-oriented wine shoppers,-0.44916906031698217,0.9602993250480911,1.25586895621977
2075,2,Affluent omnichannel loyalists,1.9638905839750385,-1.718400203380533,1.249790252476451
3428,2,Affluent omnichannel loyalists,3.2211090631116646,-0.8257487945845943,1.148655229545615
4500,2,Affluent omnichannel loyalists,3.2211090631116646,-0.8257487945845943,1.148655229545615
7369,1,Budget family browsers,-2.6135439410130754,-0.8205497193782926,-0.5586357886317981
4381,1,Budget family browsers,-1.7558271671275045,1.7985843564724244,-0.13756513934397185
9964,3,Deal-oriented wine shoppers,0.6179585742398297,-0.13746925643560953,1.0354933643769155
1630,3,Deal-oriented wine shoppers,0.6179585742398297,-0.13746925643560953,1.0354933643769155
5012,1,Budget family browsers,-2.817759295409009,-1.2739720944383162,-0.479852279197304
6918,1,Budget family browsers,-2.817759295409009,-1.2739720944383162,-0.479852279197304
7822,3,Deal-oriented wine shoppers,1.574981887753295,0.029033785343484993,0.7114728429484144
10156,2,Affluent omnichannel loyalists,3.921927844216287,0.12877401176737854,-0.7949849451142842
3033,1,Budget family browsers,-0.08358194102057935,-1.4853475451722824,0.2255899072422872
4119,1,Budget family browsers,-0.08358194102057935,-1.4853475451722824,0.2255899072422872
11110,1,Budget family browsers,-4.294902420117213,-1.236481937330115,-1.4883116666623515
332,3,Deal-oriented wine shoppers,-1.0133302905309425,0.8757509717090223,1.027691608367461
737,2,Affluent omnichannel loyalists,3.5635206037330236,-0.7903254009887275,0.38165328155227185
10319,3,Deal-oriented wine shoppers,0.9665153327796238,2.153333807729183,1.0264786000390493
2683,3,Deal-oriented wine shoppers,2.3288514151478346,2.1655167428409543,-0.16986029212334727
3445,2,Affluent omnichannel loyalists,3.4945910763517274,-0.33322792753023633,-2.317116454183816
10913,1,Budget family browsers,-2.8981331053808543,-1.292350487373852,-0.45957468121302825
4427,2,Affluent omnichannel loyalists,3.662486228036513,-0.38157320829024505,0.0659627991533725
8717,2,Affluent omnichannel loyalists,3.913371221833677,1.307754383707295,0.6643653994300031
2066,1,Budget family browsers,-1.7129201858972674,-0.2521000159552823,1.194931301622561
3340,3,Deal-oriented wine shoppers,-1.1669009959425105,1.4737279556616212,-1.611917432270533
8685,3,Deal-oriented wine shoppers,-1.1669009959425105,1.4737279556616212,-1.611917432270533
4149,2,Affluent omnichannel loyalists,2.7040742905911346,-1.1675245268290364,1.1584891908682045
8726,1,Budget family browsers,-1.9237884690062554,1.0481999081625013,-0.12736435015767078
2295,3,Deal-oriented wine shoppers,1.867927536419623,0.4342177076456987,1.32205608488546
3283,2,Affluent omnichannel loyalists,4.1364339729720685,0.31690546951924486,-1.7286218892193477
1915,2,Affluent omnichannel loyalists,3.886579882851797,-0.21655982461188705,-1.1627842670103437
800,1,Budget family browsers,-2.318893834615932,-0.4293365953780066,0.9863919864184927
9166,2,Affluent omnichannel loyalists,2.6392121379824385,0.8115525598531625,0.16821276143071315
5147,2,Affluent omnichannel loyalists,5.508494617632923,-1.209896548295636,-0.5889619671756444
13,1,Budget family browsers,-2.331850670507341,-0.1911882912565385,1.0785816421342516
8557,1,Budget family browsers,-2.1764824629241195,-0.9954929299104118,-0.0851752970542666
8724,1,Budget family browsers,-2.54957683320648,-1.0428057322032636,-0.3541577948627803
9381,3,Deal-oriented wine shoppers,0.3089388323159883,2.1610590359613178,-0.03383363022957544
9384,3,Deal-oriented wine shoppers,0.3089388323159883,2.1610590359613178,-0.03383363022957544
3560,2,Affluent omnichannel loyalists,3.6060591186953275,-0.4175852463339586,0.49056867400366566
241,2,Affluent omnichannel loyalists,3.6060591186953275,-0.4175852463339586,0.49056867400366566
7521,2,Affluent omnichannel loyalists,3.6060591186953275,-0.4175852463339586,0.49056867400366566
9799,3,Deal-oriented wine shoppers,1.0727756008606062,1.2493148740764735,0.8073033150078605
5123,1,Budget family browsers,-1.6550387051256437,-1.1046667756178208,-0.12955051999064762
448,2,Affluent omnichannel loyalists,1.5949746978400636,-0.1608891716027787,-1.7981940034135402
4837,3,Deal-oriented wine shoppers,3.237618392610431,1.9157708727425993,0.28251626883844694
9365,3,Deal-oriented wine shoppers,0.6901492508121626,2.918545033411776,0.9537716583463313
8932,2,Affluent omnichannel loyalists,3.0566712872454413,1.7553914532854176,-0.8324640551858238
7055,3,Deal-oriented wine shoppers,1.3493670010706484,2.028273170090672,1.5146119638232676
3537,1,Budget family browsers,-2.5196003767357755,-0.31583882787865136,-0.8158736409975912
9081,1,Budget family browsers,-2.626914814320909,-1.6560279754849065,-0.11038768855556418
4988,1,Budget family browsers,-2.1712780837175014,-0.09971535874493649,0.6543842951429446
1050,1,Budget family browsers,-1.240569238811479,-1.7393049273705445,0.9290577527314127
5610,1,Budget family browsers,-2.7427545665399404,-0.13295869492271364,0.31520503426456176
3526,1,Budget family browsers,-2.745585307132696,-0.09089755874708146,0.4888294062151784
5136,3,Deal-oriented wine shoppers,0.6526487582975671,3.2300306195734994,0.5664334622008612
1411,2,Affluent omnichannel loyalists,3.8148111321904143,-2.034977568299568,-1.016976005867034
701,3,Deal-oriented wine shoppers,2.1043571702170945,0.6043582572375079,1.141681221435368
6203,2,Affluent omnichannel loyalists,4.992306839853311,-1.3777507046350221,-0.8361643846553947
7192,2,Affluent omnichannel loyalists,1.9661204799646361,-0.5999245619171975,0.8973528567602465
5181,1,Budget family browsers,-3.068209003792466,-1.2266160019242338,-0.7283508573367211
9220,2,Affluent omnichannel loyalists,5.169919116653233,-1.6952281279478043,-1.1371312340932669
7734,2,Affluent omnichannel loyalists,4.822419025274909,-1.229694858027317,-1.4810323421152902
10446,2,Affluent omnichannel loyalists,1.5816106340946527,-1.2094492697650439,1.1641565636720683
5524,2,Affluent omnichannel loyalists,3.740503495322559,-0.0873609992362709,-2.168550320016601
3830,3,Deal-oriented wine shoppers,0.3441095061150712,0.8533477615415044,2.457273149200369
5186,3,Deal-oriented wine shoppers,0.5218301973901777,1.3583951580884364,1.4032641872623823
8514,1,Budget family browsers,-2.6552961870589082,-1.4834783430286256,-0.0734752714764294
7165,3,Deal-oriented wine shoppers,1.8981565801268754,1.1935107434669594,0.07135738066515812
10236,1,Budget family browsers,-2.6702537970377005,-0.7944936159199291,-0.6629369743272767
2392,1,Budget family browsers,-2.3482770781548314,0.26121324682606806,0.1937918693604101
1920,1,Budget family browsers,-2.3482770781548314,0.26121324682606806,0.1937918693604101
3673,3,Deal-oriented wine shoppers,1.4869422375632784,1.6619255297911184,0.5734354608060773
1453,3,Deal-oriented wine shoppers,1.855380171144054,0.8666824437265844,0.08125690321838805
4518,2,Affluent omnichannel loyalists,4.824562547173403,0.6831267765392626,-1.7432475880798333
8969,3,Deal-oriented wine shoppers,2.4370096071365177,1.0458057817980362,1.001035503279792
387,1,Budget family browsers,-2.421725872114048,-1.1456846678531742,-0.29023255721559105
1079,3,Deal-oriented wine shoppers,0.3162875856688775,1.6700395247506203,1.7033803789255932
164,1,Budget family browsers,-1.5122958504081816,-0.07379974202968555,-0.027632977673505258
3434,2,Affluent omnichannel loyalists,3.3034419467945257,-1.2260216553170533,0.4590884585636863
5721,2,Affluent omnichannel loyalists,3.86462415869734,-1.1197960095189503,0.5922389556983161
8418,1,Budget family browsers,-2.4585998184663995,0.010131978589294642,0.21656950367827926
5300,1,Budget family browsers,-2.350633838818075,-1.201385691573071,-0.34683964324855043
10424,2,Affluent omnichannel loyalists,4.087026063899959,-2.0070277338956704,-0.8601823632268611
11171,3,Deal-oriented wine shoppers,-1.6240411766764826,2.4205858426718696,-0.9563861469573339
1600,3,Deal-oriented wine shoppers,-1.6240411766764826,2.4205858426718696,-0.9563861469573339
7851,2,Affluent omnichannel loyalists,4.082937446548038,-1.746191467257462,-0.8772724018514858
10701,2,Affluent omnichannel loyalists,3.1378108799391713,-0.21117415478929902,0.29380967224879395
891,1,Budget family browsers,-2.7558538358392477,-0.7109096659055368,0.7935353504253772
6912,3,Deal-oriented wine shoppers,1.1352185186396428,1.709744589844574,2.4688932453839953
5967,1,Budget family browsers,-2.622621508768759,0.42935522405764404,-0.03125291226031585
2109,2,Affluent omnichannel loyalists,4.241454545886579,-1.1135914142308918,1.2131792805345654
6292,2,Affluent omnichannel loyalists,2.906528059483356,-0.5947280202954303,1.4907150704856276
8537,2,Affluent omnichannel loyalists,3.929474424220378,-1.8315524216927257,-0.12495176156381908
9576,1,Budget family browsers,-2.451050554937766,-0.013703399192213916,-0.9642415006492675
5935,3,Deal-oriented wine shoppers,0.7286721057796026,1.647154696048797,1.127480408556986
10264,1,Budget family browsers,-2.9152224777378253,-1.1440569471104407,-0.6420600176326713
234,1,Budget family browsers,-2.9152224777378253,-1.1440569471104407,-0.6420600176326713
3202,3,Deal-oriented wine shoppers,0.5341435176595468,0.5047535573992712,0.9256931560445308
1103,2,Affluent omnichannel loyalists,2.642594544795514,0.7932681718581761,-0.6341120976149465
610,3,Deal-oriented wine shoppers,-1.166704400749838,3.152152564856957,-0.7294922242620498
4480,3,Deal-oriented wine shoppers,-0.5708719397602106,1.9853957753499718,0.8981566500691794
10660,3,Deal-oriented wine shoppers,-0.8720897981418354,1.6760404200515449,0.16203662526491647
9353,3,Deal-oriented wine shoppers,1.6227044964843904,0.02146954618297497,0.7748762190517624
4120,1,Budget family browsers,-0.6374936653296396,-0.22288718779836145,-1.5254108310874495
2836,1,Budget family browsers,-2.757893544004141,-1.2787633703813401,-0.21517081594146856
9579,1,Budget family browsers,-3.094430294233383,0.41023482322102295,-0.6337882713716586
5841,3,Deal-oriented wine shoppers,0.599211689696896,2.909157604639875,0.47675267338153754
3174,2,Affluent omnichannel loyalists,2.98196527461664,0.7926706129725173,1.446560670882698
5536,2,Affluent omnichannel loyalists,2.98196527461664,0.7926706129725173,1.446560670882698
2061,1,Budget family browsers,-1.6579214806586113,-0.1819656180632059,1.5322855281061218
8477,1,Budget family browsers,-3.3638829533011125,-0.4798234520217996,-0.19536622604139509
640,2,Affluent omnichannel loyalists,2.6998701281185946,0.8013397507616181,-0.2968930780680226
3828,2,Affluent omnichannel loyalists,4.595870724436405,1.020590651734589,-1.1368176021151735
4093,3,Deal-oriented wine shoppers,-0.64905627319826,2.0979828067756365,-0.6690738584599605
8624,2,Affluent omnichannel loyalists,2.6470870329739107,-1.4031054935171188,0.3756740085111199
2802,2,Affluent omnichannel loyalists,2.33359623596751,-1.437449590902943,0.9994137163764778
368,3,Deal-oriented wine shoppers,-0.31976504883929924,0.26690922904651837,0.3986063434733021
3599,2,Affluent omnichannel loyalists,3.561438483728936,0.7784238387344454,-1.142723096002155
3389,2,Affluent omnichannel loyalists,4.49125204775829,2.0298301066594022,-0.8372686460837859
10710,1,Budget family browsers,-2.895783713999844,-0.3796840387350787,0.6984267164843859
7118,3,Deal-oriented wine shoppers,2.91106721234126,1.6553536255976966,-0.3242504561731062
4937,1,Budget family browsers,-2.530390259235978,-0.3952339969826589,0.6771744892747267
1127,2,Affluent omnichannel loyalists,3.6919157339732416,-0.9166739401381022,0.9841552861058637
833,1,Budget family browsers,-2.575379994484972,0.5168251731162724,0.26923948176576823
3565,1,Budget family browsers,-2.575379994484972,0.5168251731162724,0.26923948176576823
6086,2,Affluent omnichannel loyalists,3.5675045683293334,-0.9275889174391543,0.6060240493563541
1763,2,Affluent omnichannel loyalists,6.483587809882381,-0.8782259236901805,-0.8550370802158443
4697,1,Budget family browsers,-0.9844068050400632,0.6361911913946673,-0.43308109984269666
182,3,Deal-oriented wine shoppers,-0.9551403804270595,1.7935877627245373,0.36336640184644936
1165,3,Deal-oriented wine shoppers,-0.6751370801905838,2.9063475693017553,-0.8975218199261122
5386,2,Affluent omnichannel loyalists,4.907083344731484,-1.1734209613287743,0.1200494189003657
6024,2,Affluent omnichannel loyalists,4.907083344731484,-1.1734209613287743,0.1200494189003657
2678,1,Budget family browsers,-1.9698159619079931,0.09833193246670985,-1.5787617373279434
5790,1,Budget family browsers,-2.6204135959066854,-0.8477332249969628,-0.6743236027594204
236,1,Budget family browsers,-1.788484777427143,0.2387678543294819,-0.20254287709245772
6001,3,Deal-oriented wine shoppers,1.8087451920778534,0.8519326113521302,1.028164127159871
6250,3,Deal-oriented wine shoppers,0.19423787109477827,2.5076738917709367,0.7313695232567049
1168,2,Affluent omnichannel loyalists,3.099840406779237,-1.4242067405313996,0.7455181975820274
10749,1,Budget family browsers,-4.163757105529323,3.6755816050932815,-3.830113096782543
2926,3,Deal-oriented wine shoppers,0.9139819725329544,1.9681185236293959,1.4792945514828935
716,3,Deal-oriented wine shoppers,2.0117947002604954,0.9860073635996911,1.7022559535198805
6544,3,Deal-oriented wine shoppers,2.0117947002604954,0.9860073635996911,1.7022559535198805
4298,1,Budget family browsers,-3.137490531149655,-1.323315021488943,-0.4545083939193134
5823,1,Budget family browsers,-2.0358863329380688,-0.2371393233734937,1.435410614838176
8375,3,Deal-oriented wine shoppers,-0.3541339157477016,1.8772081313251519,0.8775601551709383
5723,1,Budget family browsers,-1.1117102615714,-0.7784634537591124,2.274318537533162
5763,1,Budget family browsers,-0.8638374587909661,0.5361527658894681,-1.0172421729584276
8727,3,Deal-oriented wine shoppers,2.579276609547615,1.9420626205268767,-0.037591480968579456
3056,3,Deal-oriented wine shoppers,2.579276609547615,1.9420626205268767,-0.037591480968579456
8442,1,Budget family browsers,-3.3956758245325362,-1.1151715867896688,-1.1436277878093866
3712,1,Budget family browsers,-0.645747183493783,-1.0528138743981412,1.2028611235341828
10722,3,Deal-oriented wine shoppers,0.21162972995202567,0.9754104703651648,0.666740734909348
2406,3,Deal-oriented wine shoppers,-0.032341322325003606,1.2650934042659918,1.2659769172210418
7313,2,Affluent omnichannel loyalists,4.174557656857051,-1.0177389735809301,-0.510319098554637
2656,1,Budget family browsers,-2.5275065947926194,-0.38710904515926897,0.5157093615579937
1993,3,Deal-oriented wine shoppers,-0.1519895891829287,1.4247017115451417,1.5190192779825236
4136,1,Budget family browsers,-2.6124967018199015,-0.06761705297643145,-1.824538057616411
2928,3,Deal-oriented wine shoppers,0.01957728843940475,0.9890964358159634,1.3058265101640825
2920,3,Deal-oriented wine shoppers,0.01957728843940475,0.9890964358159634,1.3058265101640825
6661,3,Deal-oriented wine shoppers,2.6401867637750134,2.4019209721708314,0.10973412980741312
5462,3,Deal-oriented wine shoppers,2.6401867637750134,2.4019209721708314,0.10973412980741312
10897,3,Deal-oriented wine shoppers,2.6401867637750134,2.4019209721708314,0.10973412980741312
10542,1,Budget family browsers,-2.7390159853643627,0.6948132632150141,-0.13415139041592514
5756,1,Budget family browsers,-2.4279625258401443,-0.9841511277631354,-0.08270367661832201
