origin,date,store_nbr,family,prediction,q10,q80,q90,quantiles_ordered
2017-07-17,2017-07-20,19,"LIQUOR,WINE,BEER",21.740535736083984,6.422445297241211,38.04069900512695,50.33985900878906,True
2017-07-17,2017-07-21,19,"LIQUOR,WINE,BEER",36.40281295776367,15.664217948913574,56.52983856201172,70.58419799804688,True
2017-07-17,2017-07-22,19,"LIQUOR,WINE,BEER",46.22160339355469,23.964519500732422,67.53546142578125,81.62154388427734,True
2017-07-17,2017-07-23,19,"LIQUOR,WINE,BEER",24.545574188232422,5.86958122253418,43.852699279785156,58.067047119140625,True
2017-07-17,2017-07-24,19,"LIQUOR,WINE,BEER",14.38479995727539,1.3854560852050781,29.618995666503906,42.383575439453125,True
2017-07-17,2017-07-25,19,"LIQUOR,WINE,BEER",17.55042839050293,8.072761535644531,31.399703979492188,42.389915466308594,True
2017-07-17,2017-07-26,19,"LIQUOR,WINE,BEER",16.944583892822266,5.728338241577148,31.334693908691406,43.60377502441406,True
2017-07-17,2017-07-27,19,"LIQUOR,WINE,BEER",21.014989852905273,4.679782867431641,39.16203308105469,52.870826721191406,True
2017-07-17,2017-07-28,19,"LIQUOR,WINE,BEER",34.66627502441406,12.944571495056152,56.14443588256836,71.80569458007812,True
2017-07-17,2017-07-29,19,"LIQUOR,WINE,BEER",45.7241325378418,22.914846420288086,68.33193969726562,84.37718963623047,True
2017-07-17,2017-07-30,19,"LIQUOR,WINE,BEER",25.790611267089844,6.861296653747559,46.32057189941406,61.473167419433594,True
2017-07-17,2017-07-31,19,"LIQUOR,WINE,BEER",14.762508392333984,1.5460376739501953,31.153053283691406,44.62598419189453,True
2017-07-17,2017-07-17,19,MAGAZINES,1.950218915939331,0.17359423637390137,3.430776596069336,4.37905740737915,True
2017-07-17,2017-07-18,19,MAGAZINES,1.777917742729187,0.20138001441955566,3.1965346336364746,4.1085052490234375,True
2017-07-17,2017-07-19,19,MAGAZINES,1.552469253540039,0.06254208087921143,2.989252805709839,3.884711980819702,True
2017-07-17,2017-07-20,19,MAGAZINES,1.5092544555664062,0.0,3.0302512645721436,4.036821365356445,True
2017-07-17,2017-07-21,19,MAGAZINES,2.308776378631592,0.4706634283065796,3.98294997215271,5.044773101806641,True
2017-07-17,2017-07-22,19,MAGAZINES,2.7240662574768066,0.7434604167938232,4.5207977294921875,5.591976165771484,True
2017-07-17,2017-07-23,19,MAGAZINES,2.233304262161255,0.2619894742965698,4.028195381164551,5.141877174377441,True
2017-07-17,2017-07-24,19,MAGAZINES,2.027649402618408,0.23927664756774902,3.6670825481414795,4.747681617736816,True
2017-07-17,2017-07-25,19,MAGAZINES,1.7711973190307617,0.19541561603546143,3.298562526702881,4.253564834594727,True
2017-07-17,2017-07-26,19,MAGAZINES,1.5869466066360474,0.08354425430297852,3.045626640319824,4.022659778594971,True
2017-07-17,2017-07-27,19,MAGAZINES,1.5175657272338867,0.0,3.067199468612671,4.0525922775268555,True
2017-07-17,2017-07-28,19,MAGAZINES,2.3135290145874023,0.46264827251434326,3.9899306297302246,5.056488037109375,True
2017-07-17,2017-07-29,19,MAGAZINES,2.680757999420166,0.7200069427490234,4.473145484924316,5.559345722198486,True
2017-07-17,2017-07-30,19,MAGAZINES,2.118208885192871,0.17998838424682617,3.8871467113494873,4.989928245544434,True
2017-07-17,2017-07-31,19,MAGAZINES,1.8759422302246094,0.14521706104278564,3.5301146507263184,4.568539619445801,True
2017-07-17,2017-07-17,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-18,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-19,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-20,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-21,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-22,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-23,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-24,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-25,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-26,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-27,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-28,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-29,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-30,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-31,23,BABY CARE,0.0,0.0,0.0,0.0,True
2017-07-17,2017-07-17,23,BEVERAGES,1581.6414794921875,1314.350830078125,1764.7998046875,1880.0430908203125,True
2017-07-17,2017-07-18,23,BEVERAGES,1480.1466064453125,1234.0992431640625,1654.568115234375,1757.778076171875,True
2017-07-17,2017-07-19,23,BEVERAGES,1471.2369384765625,1241.39697265625,1635.9427490234375,1733.9432373046875,True
2017-07-17,2017-07-20,23,BEVERAGES,1356.451904296875,1124.9483642578125,1522.99560546875,1632.0489501953125,True
2017-07-17,2017-07-21,23,BEVERAGES,1462.282958984375,1206.061767578125,1644.166259765625,1762.16015625,True
2017-07-17,2017-07-22,23,BEVERAGES,1791.02587890625,1504.055908203125,1990.04931640625,2111.4794921875,True
2017-07-17,2017-07-23,23,BEVERAGES,1928.906494140625,1622.746826171875,2137.753173828125,2273.10302734375,True
2017-07-17,2017-07-24,23,BEVERAGES,1572.058837890625,1290.467529296875,1775.7454833984375,1909.9161376953125,True
2017-07-17,2017-07-25,23,BEVERAGES,1476.77734375,1216.922119140625,1661.615234375,1782.544189453125,True
2017-07-17,2017-07-26,23,BEVERAGES,1481.421142578125,1238.522216796875,1648.802490234375,1769.33984375,True
2017-07-17,2017-07-27,23,BEVERAGES,1352.694580078125,1115.8895263671875,1526.3460693359375,1643.322021484375,True
2017-07-17,2017-07-28,23,BEVERAGES,1451.156494140625,1192.36376953125,1637.4521484375,1763.326904296875,True
2017-07-17,2017-07-29,23,BEVERAGES,1780.600341796875,1489.0872802734375,1986.103271484375,2113.39599609375,True
2017-07-17,2017-07-30,23,BEVERAGES,1926.2542724609375,1625.5689697265625,2138.632568359375,2269.40576171875,True
2017-07-17,2017-07-31,23,BEVERAGES,1572.224365234375,1288.39404296875,1782.8887939453125,1912.1011962890625,True
2017-07-17,2017-07-17,23,BOOKS,0.0,0.0,0.00044649839401245117,0.0027543678879737854,True
2017-07-17,2017-07-18,23,BOOKS,0.0,0.0,5.037523806095123e-05,0.0027549173682928085,True
2017-07-17,2017-07-19,23,BOOKS,0.00010167434811592102,0.0,0.0,0.004418766126036644,True
2017-07-17,2017-07-20,23,BOOKS,0.0,0.0,0.0,0.010197240859270096,True
2017-07-17,2017-07-21,23,BOOKS,0.0,0.0,0.0,0.006163140758872032,True
2017-07-17,2017-07-22,23,BOOKS,0.0,0.0,2.0815059542655945e-05,0.007464464753866196,True
2017-07-17,2017-07-23,23,BOOKS,0.0,0.0,0.0,0.009776705875992775,True
2017-07-17,2017-07-24,23,BOOKS,0.0,0.0,0.00029869936406612396,0.017793098464608192,True
2017-07-17,2017-07-25,23,BOOKS,0.0,0.0,0.0005915481597185135,0.005503488704562187,True
2017-07-17,2017-07-26,23,BOOKS,0.0,0.0,0.000952061265707016,0.006894400343298912,True
2017-07-17,2017-07-27,23,BOOKS,0.0,0.0,0.0022532548755407333,0.004391565918922424,True
2017-07-17,2017-07-28,23,BOOKS,0.0,0.0,0.0,0.016878515481948853,True
2017-07-17,2017-07-29,23,BOOKS,0.0,0.0,0.0,0.009310528635978699,True
2017-07-17,2017-07-30,23,BOOKS,0.0,0.0,0.0,0.00895778276026249,True
2017-07-17,2017-07-31,23,BOOKS,0.0,0.0,0.0,0.005378715693950653,True
2017-07-17,2017-07-17,23,GROCERY I,2208.48046875,1887.065673828125,2454.197265625,2605.56201171875,True
2017-07-17,2017-07-18,23,GROCERY I,2113.507568359375,1819.3892822265625,2349.5625,2495.158203125,True
2017-07-17,2017-07-19,23,GROCERY I,2144.958984375,1868.2376708984375,2374.58056640625,2513.6962890625,True
2017-07-17,2017-07-20,23,GROCERY I,2017.5299072265625,1743.395751953125,2247.494384765625,2399.44189453125,True
2017-07-17,2017-07-21,23,GROCERY I,2087.544189453125,1786.3072509765625,2333.565673828125,2494.57958984375,True
2017-07-17,2017-07-22,23,GROCERY I,2327.32177734375,1996.5166015625,2590.513671875,2755.8818359375,True
2017-07-17,2017-07-23,23,GROCERY I,2396.914794921875,2055.008056640625,2673.4130859375,2849.872314453125,True
2017-07-17,2017-07-24,23,GROCERY I,2223.8896484375,1901.5186767578125,2492.835693359375,2669.8974609375,True
2017-07-17,2017-07-25,23,GROCERY I,2113.9111328125,1815.6968994140625,2367.888916015625,2527.32666015625,True
2017-07-17,2017-07-26,23,GROCERY I,2144.306640625,1863.654541015625,2377.608154296875,2538.3046875,True
2017-07-17,2017-07-27,23,GROCERY I,2013.2904052734375,1736.5853271484375,2253.253173828125,2413.328857421875,True
2017-07-17,2017-07-28,23,GROCERY I,2080.0,1785.52587890625,2328.943603515625,2501.0869140625,True
2017-07-17,2017-07-29,23,GROCERY I,2320.41796875,1993.591796875,2590.2587890625,2760.13037109375,True
2017-07-17,2017-07-30,23,GROCERY I,2390.54541015625,2050.26904296875,2665.427734375,2843.83740234375,True
2017-07-17,2017-07-31,23,GROCERY I,2213.63818359375,1888.5621337890625,2486.1123046875,2660.33935546875,True
2017-07-17,2017-07-17,23,HOME APPLIANCES,0.0,0.0,0.27317309379577637,0.4725719690322876,True
2017-07-17,2017-07-18,23,HOME APPLIANCES,0.0,0.0,0.3141156733036041,0.5486771464347839,True
2017-07-17,2017-07-19,23,HOME APPLIANCES,0.0,0.0,0.3590019941329956,0.6153746247291565,True
2017-07-17,2017-07-20,23,HOME APPLIANCES,0.0,0.0,0.37652337551116943,0.6693584322929382,True
2017-07-17,2017-07-21,23,HOME APPLIANCES,0.009830132126808167,0.0,0.41158196330070496,0.7185049653053284,True
2017-07-17,2017-07-22,23,HOME APPLIANCES,0.0043053776025772095,0.0,0.4220930337905884,0.7483006715774536,True
2017-07-17,2017-07-23,23,HOME APPLIANCES,0.00638987123966217,0.0,0.42478588223457336,0.7767940759658813,True
2017-07-17,2017-07-24,23,HOME APPLIANCES,0.00837475061416626,0.0,0.42767533659935,0.8029525279998779,True
2017-07-17,2017-07-25,23,HOME APPLIANCES,0.008400097489356995,0.0,0.4245315492153168,0.7926480770111084,True
2017-07-17,2017-07-26,23,HOME APPLIANCES,0.009589329361915588,0.0,0.42115291953086853,0.8084675073623657,True
2017-07-17,2017-07-27,23,HOME APPLIANCES,0.010156765580177307,0.0,0.4261781573295593,0.808499813079834,True
2017-07-17,2017-07-28,23,HOME APPLIANCES,0.006020650267601013,0.0,0.4170474708080292,0.8271520733833313,True
2017-07-17,2017-07-29,23,HOME APPLIANCES,0.0059629082679748535,0.0,0.4202732443809509,0.8257288932800293,True
2017-07-17,2017-07-30,23,HOME APPLIANCES,0.009975418448448181,0.0,0.42426764965057373,0.8355695009231567,True
2017-07-17,2017-07-31,23,HOME APPLIANCES,0.0052633136510849,0.0,0.430253803730011,0.8499599099159241,True
2017-07-17,2017-07-17,23,LAWN AND GARDEN,1.4862158298492432,0.21511030197143555,2.9494500160217285,4.340022087097168,True
2017-07-17,2017-07-18,23,LAWN AND GARDEN,1.4499948024749756,0.5141358375549316,2.8975656032562256,4.202838897705078,True
2017-07-17,2017-07-19,23,LAWN AND GARDEN,1.7233233451843262,0.7697787284851074,3.3371572494506836,4.7839741706848145,True
2017-07-17,2017-07-20,23,LAWN AND GARDEN,2.0679640769958496,0.8004767894744873,3.945744037628174,5.562139511108398,True
2017-07-17,2017-07-21,23,LAWN AND GARDEN,2.7450404167175293,1.1170108318328857,4.798117160797119,6.568503379821777,True
2017-07-17,2017-07-22,23,LAWN AND GARDEN,2.6135025024414062,0.9783704280853271,4.760201930999756,6.588752746582031,True
2017-07-17,2017-07-23,23,LAWN AND GARDEN,2.165872097015381,0.7757894992828369,4.137798309326172,5.878759384155273,True
2017-07-17,2017-07-24,23,LAWN AND GARDEN,1.3718442916870117,0.3404839038848877,3.0535340309143066,4.729592323303223,True
2017-07-17,2017-07-25,23,LAWN AND GARDEN,1.2665297985076904,0.5077731609344482,2.8302054405212402,4.4439616203308105,True
2017-07-17,2017-07-26,23,LAWN AND GARDEN,1.640916347503662,0.7332487106323242,3.2065014839172363,4.943941116333008,True
2017-07-17,2017-07-27,23,LAWN AND GARDEN,2.009998321533203,0.7368311882019043,3.958315134048462,5.726109981536865,True
2017-07-17,2017-07-28,23,LAWN AND GARDEN,2.499492645263672,0.8546340465545654,4.728236198425293,6.590124607086182,True
2017-07-17,2017-07-29,23,LAWN AND GARDEN,2.468677520751953,0.6495213508605957,4.631333351135254,6.786954402923584,True
2017-07-17,2017-07-30,23,LAWN AND GARDEN,1.9821845293045044,0.5335500240325928,3.939936399459839,5.896389961242676,True
2017-07-17,2017-07-31,23,LAWN AND GARDEN,1.2521562576293945,0.18369078636169434,2.9759609699249268,4.810372352600098,True
2017-07-17,2017-07-17,23,"LIQUOR,WINE,BEER",26.104089736938477,15.044635772705078,38.5179443359375,48.61564254760742,True
2017-07-17,2017-07-18,23,"LIQUOR,WINE,BEER",29.92319679260254,24.71316146850586,39.642208099365234,47.92660903930664,True
2017-07-17,2017-07-19,23,"LIQUOR,WINE,BEER",33.790977478027344,26.74506378173828,46.15100860595703,56.17431640625,True
2017-07-17,2017-07-20,23,"LIQUOR,WINE,BEER",46.36787796020508,29.793474197387695,64.45795440673828,78.97588348388672,True
2017-07-17,2017-07-21,23,"LIQUOR,WINE,BEER",83.97296142578125,57.26746368408203,108.05838012695312,125.4041519165039,True
2017-07-17,2017-07-22,23,"LIQUOR,WINE,BEER",121.03884887695312,91.97518920898438,146.28146362304688,163.30508422851562,True
2017-07-17,2017-07-23,23,"LIQUOR,WINE,BEER",43.871028900146484,21.841615676879883,65.24041748046875,82.45965576171875,True
2017-07-17,2017-07-24,23,"LIQUOR,WINE,BEER",26.424232482910156,15.373832702636719,40.161720275878906,54.556419372558594,True
2017-07-17,2017-07-25,23,"LIQUOR,WINE,BEER",28.828338623046875,22.937870025634766,39.182186126708984,50.859580993652344,True
2017-07-17,2017-07-26,23,"LIQUOR,WINE,BEER",35.095184326171875,26.24367904663086,46.87590408325195,60.51347351074219,True
2017-07-17,2017-07-27,23,"LIQUOR,WINE,BEER",48.0198974609375,29.865877151489258,66.81901550292969,83.13983154296875,True
2017-07-17,2017-07-28,23,"LIQUOR,WINE,BEER",85.62882995605469,58.05722427368164,110.59477233886719,129.65577697753906,True
2017-07-17,2017-07-29,23,"LIQUOR,WINE,BEER",121.38666534423828,89.91336059570312,148.25535583496094,168.2487030029297,True
2017-07-17,2017-07-30,23,"LIQUOR,WINE,BEER",45.169857025146484,22.362960815429688,67.78852081298828,86.57194519042969,True
2017-07-17,2017-07-31,23,"LIQUOR,WINE,BEER",26.00909996032715,13.699905395507812,41.64300537109375,57.23637771606445,True
2017-07-17,2017-07-17,23,MAGAZINES,4.818088054656982,1.9621553421020508,6.955960750579834,8.304048538208008,True
2017-07-17,2017-07-18,23,MAGAZINES,4.726621627807617,1.9451208114624023,6.906887531280518,8.246395111083984,True
2017-07-17,2017-07-19,23,MAGAZINES,4.325235843658447,1.6214261054992676,6.508700370788574,7.802296161651611,True
2017-07-17,2017-07-20,23,MAGAZINES,3.7040112018585205,1.0035924911499023,5.875804424285889,7.252107620239258,True
2017-07-17,2017-07-21,23,MAGAZINES,4.148932933807373,1.3527731895446777,6.389190196990967,7.781028747558594,True
2017-07-17,2017-07-22,23,MAGAZINES,5.056581020355225,2.1101865768432617,7.430426120758057,8.796140670776367,True
2017-07-17,2017-07-23,23,MAGAZINES,5.305291652679443,2.292384624481201,7.735879898071289,9.186971664428711,True
2017-07-17,2017-07-24,23,MAGAZINES,4.932984352111816,1.984198808670044,7.353548049926758,8.798988342285156,True
2017-07-17,2017-07-25,23,MAGAZINES,4.687370777130127,1.8414316177368164,7.027380466461182,8.405789375305176,True
2017-07-17,2017-07-26,23,MAGAZINES,4.290180206298828,1.5304536819458008,6.509069442749023,7.880059242248535,True
2017-07-17,2017-07-27,23,MAGAZINES,3.61295223236084,0.9203133583068848,5.832854270935059,7.213983058929443,True
2017-07-17,2017-07-28,23,MAGAZINES,4.08934211730957,1.3136911392211914,6.3242926597595215,7.722583293914795,True
2017-07-17,2017-07-29,23,MAGAZINES,5.018120288848877,2.1051483154296875,7.3349456787109375,8.698022842407227,True
2017-07-17,2017-07-30,23,MAGAZINES,5.182923793792725,2.1613075733184814,7.564330101013184,9.035247802734375,True
2017-07-17,2017-07-31,23,MAGAZINES,4.830298900604248,1.868931770324707,7.245387077331543,8.70699691772461,True
2017-07-17,2017-07-17,24,BABY CARE,0.07879038900136948,0.0,0.4198453426361084,0.6585911512374878,True
2017-07-17,2017-07-18,24,BABY CARE,0.0408904105424881,0.0,0.41898953914642334,0.7014604806900024,True
2017-07-17,2017-07-19,24,BABY CARE,0.04323694109916687,0.0,0.44662976264953613,0.7481798529624939,True
2017-07-17,2017-07-20,24,BABY CARE,0.029600664973258972,0.0,0.4353412985801697,0.7840925455093384,True
2017-07-17,2017-07-21,24,BABY CARE,0.023572497069835663,0.0,0.4454740583896637,0.7993478178977966,True
2017-07-17,2017-07-22,24,BABY CARE,0.01553855836391449,0.0,0.44477203488349915,0.8184062838554382,True
2017-07-17,2017-07-23,24,BABY CARE,0.016898050904273987,0.0,0.44126659631729126,0.8387542366981506,True
2017-07-17,2017-07-24,24,BABY CARE,0.010386601090431213,0.0,0.43286675214767456,0.8542554378509521,True
2017-07-17,2017-07-25,24,BABY CARE,0.004624783992767334,0.0,0.42357614636421204,0.8296969532966614,True
2017-07-17,2017-07-26,24,BABY CARE,0.001872241497039795,0.0,0.4176381230354309,0.8409722447395325,True
2017-07-17,2017-07-27,24,BABY CARE,0.001473069190979004,0.0,0.42202290892601013,0.8429968953132629,True
2017-07-17,2017-07-28,24,BABY CARE,0.0006905794143676758,0.0,0.4225817620754242,0.8781536221504211,True
2017-07-17,2017-07-29,24,BABY CARE,0.006420046091079712,0.0,0.4410703480243683,0.8765957355499268,True
2017-07-17,2017-07-30,24,BABY CARE,0.00859367847442627,0.0,0.44749191403388977,0.8909213542938232,True
2017-07-17,2017-07-31,24,BABY CARE,0.011575624346733093,0.0,0.4583510160446167,0.9063620567321777,True
2017-07-17,2017-07-17,24,BEVERAGES,3630.494140625,3045.80712890625,4008.06494140625,4226.99267578125,True
2017-07-17,2017-07-18,24,BEVERAGES,3303.422119140625,2782.75341796875,3651.91455078125,3847.634521484375,True
2017-07-17,2017-07-19,24,BEVERAGES,3532.130859375,3032.2412109375,3870.997802734375,4054.738525390625,True
2017-07-17,2017-07-20,24,BEVERAGES,3013.06396484375,2478.30078125,3369.060302734375,3579.72314453125,True
2017-07-17,2017-07-21,24,BEVERAGES,3843.387451171875,3219.438232421875,4240.1728515625,4474.12109375,True
2017-07-17,2017-07-22,24,BEVERAGES,4448.3134765625,3773.0166015625,4882.27099609375,5125.1923828125,True
2017-07-17,2017-07-23,24,BEVERAGES,4078.0732421875,3411.602783203125,4516.90673828125,4777.3466796875,True
2017-07-17,2017-07-24,24,BEVERAGES,3644.063232421875,3040.55029296875,4036.63623046875,4275.46484375,True
2017-07-17,2017-07-25,24,BEVERAGES,3306.832763671875,2765.08447265625,3658.05224609375,3864.780029296875,True
2017-07-17,2017-07-26,24,BEVERAGES,3540.903076171875,3028.0830078125,3862.025390625,4075.6005859375,True
2017-07-17,2017-07-27,24,BEVERAGES,2960.721435546875,2433.456298828125,3325.20849609375,3545.315673828125,True
2017-07-17,2017-07-28,24,BEVERAGES,3815.12353515625,3208.801025390625,4224.54150390625,4467.26416015625,True
2017-07-17,2017-07-29,24,BEVERAGES,4463.1708984375,3794.498046875,4921.9091796875,5161.986328125,True
2017-07-17,2017-07-30,24,BEVERAGES,4090.965087890625,3425.10693359375,4551.3603515625,4812.45947265625,True
2017-07-17,2017-07-31,24,BEVERAGES,3678.194091796875,3080.3271484375,4111.78857421875,4349.654296875,True
2017-07-17,2017-07-17,24,BOOKS,0.0,0.0,0.32714277505874634,0.5198196172714233,True
2017-07-17,2017-07-18,24,BOOKS,0.0,0.0,0.3724595904350281,0.5919705629348755,True
2017-07-17,2017-07-19,24,BOOKS,0.0031262636184692383,0.0,0.4143141508102417,0.6544398069381714,True
2017-07-17,2017-07-20,24,BOOKS,0.0,0.0,0.4276284873485565,0.698012113571167,True
2017-07-17,2017-07-21,24,BOOKS,0.0028668642044067383,0.0,0.4589937627315521,0.7440890073776245,True
2017-07-17,2017-07-22,24,BOOKS,0.0,0.0,0.479245126247406,0.781983494758606,True
2017-07-17,2017-07-23,24,BOOKS,0.0,0.0,0.48525679111480713,0.8096902370452881,True
2017-07-17,2017-07-24,24,BOOKS,0.0,0.0,0.4898381233215332,0.8358964323997498,True
2017-07-17,2017-07-25,24,BOOKS,0.0,0.0,0.4915210008621216,0.8371202349662781,True
2017-07-17,2017-07-26,24,BOOKS,0.0,0.0,0.4996819496154785,0.861632227897644,True
2017-07-17,2017-07-27,24,BOOKS,0.0016634166240692139,0.0,0.5158802270889282,0.8766180872917175,True
2017-07-17,2017-07-28,24,BOOKS,0.0,0.0,0.5083773732185364,0.8877661824226379,True
2017-07-17,2017-07-29,24,BOOKS,0.0,0.0,0.509182870388031,0.8900368809700012,True
2017-07-17,2017-07-30,24,BOOKS,2.6881694793701172e-05,0.0,0.5163230299949646,0.9022129774093628,True
2017-07-17,2017-07-31,24,BOOKS,0.0,0.0,0.5196848511695862,0.9180871844291687,True
2017-07-17,2017-07-17,24,GROCERY I,4203.23681640625,3656.232177734375,4595.90576171875,4832.38525390625,True
2017-07-17,2017-07-18,24,GROCERY I,3960.912841796875,3453.57861328125,4341.3984375,4561.44384765625,True
2017-07-17,2017-07-19,24,GROCERY I,4295.75439453125,3777.37841796875,4683.00048828125,4906.64990234375,True
2017-07-17,2017-07-20,24,GROCERY I,3903.371826171875,3321.2666015625,4322.1162109375,4584.1875,True
2017-07-17,2017-07-21,24,GROCERY I,4763.5625,4083.076171875,5213.9443359375,5500.0283203125,True
2017-07-17,2017-07-22,24,GROCERY I,5287.99267578125,4589.59033203125,5759.45556640625,6051.2265625,True
2017-07-17,2017-07-23,24,GROCERY I,4255.759765625,3603.1181640625,4708.08837890625,5003.9716796875,True
2017-07-17,2017-07-24,24,GROCERY I,4114.63037109375,3535.794677734375,4522.6806640625,4787.58984375,True
2017-07-17,2017-07-25,24,GROCERY I,3816.67431640625,3292.8193359375,4191.583984375,4443.18017578125,True
2017-07-17,2017-07-26,24,GROCERY I,4122.51318359375,3581.94140625,4509.458984375,4771.19140625,True
2017-07-17,2017-07-27,24,GROCERY I,3706.966552734375,3115.90625,4148.17138671875,4433.29736328125,True
2017-07-17,2017-07-28,24,GROCERY I,4605.087890625,3933.679931640625,5095.12548828125,5402.8857421875,True
2017-07-17,2017-07-29,24,GROCERY I,5240.857421875,4530.84423828125,5752.2998046875,6053.88916015625,True
2017-07-17,2017-07-30,24,GROCERY I,4244.2822265625,3579.001220703125,4729.4150390625,5035.044921875,True
2017-07-17,2017-07-31,24,GROCERY I,4135.77392578125,3541.84375,4560.4609375,4856.97216796875,True
2017-07-17,2017-07-17,24,HOME APPLIANCES,0.0,0.0,0.5335949659347534,0.7431908249855042,True
2017-07-17,2017-07-18,24,HOME APPLIANCES,0.0,0.0,0.5868963003158569,0.8286068439483643,True
2017-07-17,2017-07-19,24,HOME APPLIANCES,0.0,0.0,0.6321576237678528,0.8849108219146729,True
2017-07-17,2017-07-20,24,HOME APPLIANCES,0.0,0.0,0.6510448455810547,0.9307153224945068,True
2017-07-17,2017-07-21,24,HOME APPLIANCES,0.0,0.0,0.6819866895675659,0.975938618183136,True
2017-07-17,2017-07-22,24,HOME APPLIANCES,0.0,0.0,0.7002901434898376,1.0050575733184814,True
2017-07-17,2017-07-23,24,HOME APPLIANCES,0.0,0.0,0.7005971670150757,1.0191082954406738,True
2017-07-17,2017-07-24,24,HOME APPLIANCES,0.0,0.0,0.6982189416885376,1.0301563739776611,True
2017-07-17,2017-07-25,24,HOME APPLIANCES,0.0,0.0,0.7019128799438477,1.0301638841629028,True
2017-07-17,2017-07-26,24,HOME APPLIANCES,0.0,0.0,0.7062612771987915,1.0428872108459473,True
2017-07-17,2017-07-27,24,HOME APPLIANCES,0.0,0.0,0.7173052430152893,1.054480791091919,True
2017-07-17,2017-07-28,24,HOME APPLIANCES,0.0,0.0,0.7198702692985535,1.073739767074585,True
2017-07-17,2017-07-29,24,HOME APPLIANCES,0.0,0.0,0.7285021543502808,1.0732109546661377,True
2017-07-17,2017-07-30,24,HOME APPLIANCES,0.0,0.0,0.742912769317627,1.0927278995513916,True
2017-07-17,2017-07-31,24,HOME APPLIANCES,0.0,0.0,0.7475117444992065,1.1084675788879395,True
2017-07-17,2017-07-17,24,LAWN AND GARDEN,32.174434661865234,17.823657989501953,42.58906173706055,49.37199783325195,True
2017-07-17,2017-07-18,24,LAWN AND GARDEN,40.75163269042969,25.99493408203125,51.79555130004883,58.82837677001953,True
2017-07-17,2017-07-19,24,LAWN AND GARDEN,48.71327590942383,33.07149887084961,60.522743225097656,67.94222259521484,True
2017-07-17,2017-07-20,24,LAWN AND GARDEN,47.06013488769531,31.197242736816406,59.019100189208984,67.14671325683594,True
2017-07-17,2017-07-21,24,LAWN AND GARDEN,54.088157653808594,37.825721740722656,66.34656524658203,74.1132583618164,True
2017-07-17,2017-07-22,24,LAWN AND GARDEN,54.991058349609375,39.1552619934082,66.82100677490234,74.63883972167969,True
2017-07-17,2017-07-23,24,LAWN AND GARDEN,40.7387580871582,25.68905258178711,52.40833282470703,60.49139404296875,True
2017-07-17,2017-07-24,24,LAWN AND GARDEN,31.449926376342773,16.346466064453125,42.874534606933594,50.83546829223633,True
2017-07-17,2017-07-25,24,LAWN AND GARDEN,40.64438247680664,25.17881202697754,52.36198425292969,60.49085235595703,True
2017-07-17,2017-07-26,24,LAWN AND GARDEN,47.98781967163086,31.649253845214844,59.93750762939453,68.52177429199219,True
2017-07-17,2017-07-27,24,LAWN AND GARDEN,45.6375732421875,29.208332061767578,58.65395736694336,67.68737030029297,True
2017-07-17,2017-07-28,24,LAWN AND GARDEN,52.85590362548828,36.30613708496094,65.8763427734375,74.52847290039062,True
2017-07-17,2017-07-29,24,LAWN AND GARDEN,54.88412857055664,38.066524505615234,67.67359161376953,76.20622253417969,True
2017-07-17,2017-07-30,24,LAWN AND GARDEN,40.60441589355469,24.66574478149414,52.8049430847168,61.308677673339844,True
2017-07-17,2017-07-31,24,LAWN AND GARDEN,31.803260803222656,16.610267639160156,44.1291618347168,53.047874450683594,True
2017-07-17,2017-07-17,24,"LIQUOR,WINE,BEER",67.1314926147461,45.78915786743164,85.88623046875,98.56993865966797,True
2017-07-17,2017-07-18,24,"LIQUOR,WINE,BEER",73.36762237548828,55.13850402832031,89.46886444091797,101.80990600585938,True
2017-07-17,2017-07-19,24,"LIQUOR,WINE,BEER",81.03440856933594,60.512290954589844,100.1960220336914,114.63679504394531,True
2017-07-17,2017-07-20,24,"LIQUOR,WINE,BEER",93.88633728027344,65.31620025634766,118.06381225585938,136.01553344726562,True
2017-07-17,2017-07-21,24,"LIQUOR,WINE,BEER",158.01055908203125,121.36097717285156,186.85658264160156,206.2286376953125,True
2017-07-17,2017-07-22,24,"LIQUOR,WINE,BEER",178.9449462890625,142.17608642578125,208.27610778808594,227.51602172851562,True
